customer_id,gender,age,married,number_of_dependents,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_refunds,total_extra_data_charges,churn_value,cltv,streaming,log_total_long_distance_charges,log_total_revenue
8644-XLFBW,Male,65,0,0,0,1,Offer E,1,28.46,0,Fiber Optic,12,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,71.65,0.0,0,1,5674,0,3.3830334110344844,4.616209033103308
8644-XYTSV,Male,37,1,0,1,42,Offer B,0,0.0,0,DSL,7,1,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,40.15,0.0,0,0,4348,0,0.0,7.394523838154337
8645-KOMJQ,Male,20,1,2,1,69,Offer A,1,49.16,1,DSL,48,0,1,1,1,1,1,Two Year,1,Bank Withdrawal,81.95,0.0,0,0,6182,1,8.129481553692047,9.104361887637259
8645-KWHJO,Male,47,0,0,0,14,Offer D,0,0.0,0,DSL,4,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,55.0,0.0,0,0,4900,1,0.0,6.650214363442343
8646-JCOMS,Female,43,1,0,6,66,Offer A,1,11.72,1,Fiber Optic,20,0,1,1,1,0,1,One Year,1,Bank Withdrawal,90.55,0.0,0,0,4958,0,6.652243482635198,8.840069130145357
8647-SDTWQ,Male,59,1,2,4,57,Offer B,1,49.95,1,Fiber Optic,22,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,74.3,0.0,70,0,4133,0,7.9544249396842535,8.84455260352078
8648-PFRMP,Female,71,0,0,0,14,no_offer,0,0.0,0,Cable,5,0,0,0,0,1,1,Two Year,1,Bank Withdrawal,46.35,0.0,0,0,2056,1,0.0,6.512784907966614
8650-RHRKE,Male,27,0,0,0,4,Offer E,0,0.0,0,DSL,48,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,29.65,0.0,0,1,4207,0,0.0,4.783316371371566
8651-ENBZX,Female,68,0,0,0,60,no_offer,1,34.39,1,Fiber Optic,17,0,0,1,1,1,0,One Year,1,Bank Withdrawal,106.0,0.0,110,1,5507,0,7.632594906274572,9.061353005939138
8652-YHIYU,Female,30,0,3,0,16,Offer D,1,27.23,1,Fiber Optic,69,0,0,0,1,0,1,One Year,1,Credit Card,79.5,0.0,0,0,5040,0,6.079200661412068,7.438901043170111
8654-DHAOW,Female,47,0,0,0,2,Offer E,1,21.3,1,DSL,7,0,1,0,0,0,0,Month-to-Month,0,Credit Card,54.15,0.0,10,0,3527,0,3.775057150354989,5.045036720813588
8659-HDIYE,Female,68,0,0,0,64,no_offer,1,27.7,1,DSL,21,0,1,1,1,0,1,Two Year,0,Credit Card,74.65,47.04,0,0,5113,0,7.480879416942352,8.794235360314236
8659-IOOPU,Female,25,1,2,4,71,Offer A,1,32.16,1,Fiber Optic,59,1,0,1,1,0,1,Two Year,0,Bank Withdrawal,100.45,16.12,0,0,6171,1,7.733841176569116,9.15143290001371
8660-BUETV,Female,37,0,0,0,3,no_offer,1,34.89,0,Cable,13,0,0,0,0,0,0,Month-to-Month,0,Credit Card,44.75,0.0,10,0,3422,0,4.660321030452939,5.574887934245099
8661-BOYNW,Female,38,1,0,1,72,Offer A,1,5.25,1,DSL,28,1,0,1,1,1,1,Two Year,1,Credit Card,84.4,0.0,0,0,5046,1,5.937536205082426,8.775773382222358
8663-UPDGF,Female,54,0,0,0,26,Offer C,1,25.4,1,DSL,10,1,1,0,0,1,1,Month-to-Month,1,Bank Withdrawal,69.5,0.0,0,0,3866,0,6.494358800547692,7.80850588617456
8665-UTDHZ,Male,27,1,0,1,1,no_offer,0,0.0,0,DSL,58,0,1,0,0,0,1,Month-to-Month,0,Bank Withdrawal,30.2,0.0,0,1,2915,0,0.0,3.4404180948154366
8668-KNZTI,Male,42,0,0,0,52,no_offer,1,47.9,0,DSL,3,1,0,1,0,0,1,One Year,0,Bank Withdrawal,53.75,43.12,0,0,5957,0,7.820760619864763,8.56394890654455
8670-ERCJH,Male,33,0,0,0,72,Offer A,1,2.56,1,Fiber Optic,25,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,113.4,0.0,0,0,6347,1,5.222084060548448,9.029947354354524
8670-MEFCP,Female,23,1,2,7,36,no_offer,1,40.54,1,Cable,59,1,1,1,1,1,1,Two Year,1,Credit Card,92.9,0.0,0,0,3570,1,7.286493039162621,8.484605948072637
8671-KKKOS,Female,50,1,0,3,46,Offer B,0,0.0,0,DSL,30,1,1,0,0,1,1,Month-to-Month,0,Bank Withdrawal,45.55,0.0,0,0,5565,0,0.0,7.63198922007418
8672-OAUPW,Male,48,0,0,0,51,no_offer,1,36.59,0,DSL,20,0,0,0,1,0,1,One Year,0,Credit Card,47.85,18.39,0,0,4138,0,7.532136348057424,8.344136582139091
8676-OOQEJ,Male,52,0,0,0,4,no_offer,0,0.0,0,Cable,22,0,0,0,1,0,1,Month-to-Month,0,Bank Withdrawal,30.5,0.0,0,0,3030,0,0.0,4.782479200958502
8676-TRMJS,Male,27,0,0,0,3,no_offer,1,34.49,1,Fiber Optic,52,0,0,0,0,0,1,Month-to-Month,0,Credit Card,75.0,0.0,0,1,3190,0,4.648899948849417,5.7480226206349245
8677-HDZEE,Female,42,0,0,0,56,Offer B,1,2.5,1,Fiber Optic,3,0,1,0,1,1,1,Month-to-Month,1,Bank Withdrawal,105.45,0.0,0,0,4212,1,4.948759890378168,8.709126738004096
8679-JOEVF,Female,75,0,0,0,16,no_offer,1,36.83,0,DSL,16,0,0,0,1,1,1,Month-to-Month,0,Bank Withdrawal,59.4,0.0,0,1,5556,0,6.380597000595249,7.386582366775105
8679-LZBMD,Male,30,1,0,7,44,no_offer,1,23.75,0,Fiber Optic,53,0,0,0,0,1,1,One Year,1,Bank Withdrawal,90.65,0.0,0,0,3786,1,6.952728644624869,8.52121509271745
8680-CGLTP,Male,35,0,0,0,29,Offer C,1,8.0,0,DSL,9,1,1,0,1,0,0,One Year,1,Bank Withdrawal,58.75,0.0,50,0,5198,0,5.4510384535657,7.590448001638223
8681-ICONS,Male,20,1,1,5,29,no_offer,1,24.64,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,1,Mailed Check,20.65,0.0,0,0,4667,0,6.573065452923015,7.222865244122808
8685-WHQPW,Female,79,0,0,0,22,no_offer,1,5.09,1,Fiber Optic,23,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,74.4,0.0,0,1,2407,0,4.727210811897116,7.498637148791558
8687-BAFGU,Male,34,0,0,0,1,Offer E,1,23.7,0,Fiber Optic,25,0,0,0,1,0,1,Month-to-Month,0,Bank Withdrawal,74.0,0.0,0,0,4148,0,3.2068032436339315,4.592084946439436
8690-UPCZI,Male,26,1,2,5,29,Offer C,1,36.7,1,DSL,69,1,0,0,1,1,0,One Year,0,Bank Withdrawal,69.05,0.0,40,0,4459,0,6.971011728617152,8.027394934842322
8690-ZVLCL,Female,49,1,1,10,68,no_offer,1,43.51,1,DSL,22,1,1,1,1,1,0,Two Year,0,Credit Card,88.0,0.0,40,0,5436,1,7.992836433365895,9.122773931876614
8695-ARGXZ,Male,66,1,0,1,34,no_offer,1,2.07,1,Fiber Optic,16,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,75.55,0.0,0,0,5381,0,4.268017718062014,7.822757180671363
8695-WDYEA,Male,32,0,0,0,1,no_offer,1,39.3,0,DSL,26,1,0,0,0,0,1,Month-to-Month,0,Credit Card,51.25,0.0,0,0,4483,0,3.696351468952637,4.51688527112052
8696-JKZNU,Female,78,0,0,0,37,Offer C,1,26.95,1,Fiber Optic,17,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,76.25,0.0,0,1,5859,0,6.9059035656186625,8.253149517529856
8699-ASUFO,Male,72,1,0,1,7,no_offer,1,8.92,1,Fiber Optic,17,0,0,0,0,0,1,Month-to-Month,1,Credit Card,74.4,32.46,0,1,4969,0,4.150094577326593,6.325934781058522
8701-DGLVH,Male,36,0,0,0,51,no_offer,1,47.43,0,no_internet,0,0,0,0,0,0,0,Two Year,0,Credit Card,20.45,0.0,0,0,6097,0,7.791493893112544,8.149769254921825
8705-DWKTI,Male,58,0,0,0,52,no_offer,1,5.92,0,Fiber Optic,23,0,0,1,0,0,0,Month-to-Month,1,Credit Card,83.8,0.0,70,0,6339,1,5.732823343440615,8.457494141126293
8705-WZCYL,Male,40,0,0,0,1,Offer E,1,27.46,0,DSL,26,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,44.8,0.0,0,0,2269,0,3.3484995926617063,4.294014757350668
8706-HRADD,Male,29,0,0,0,21,Offer D,0,0.0,0,DSL,26,1,0,0,1,1,1,Month-to-Month,1,Credit Card,43.55,0.0,0,0,5808,0,0.0,6.920177798980694
8707-HOEDG,Female,26,1,3,4,70,no_offer,1,5.51,1,Fiber Optic,85,0,1,1,1,1,0,Two Year,1,Bank Withdrawal,110.2,0.0,150,0,4098,1,5.957649198613251,9.015115929826704
8707-RMEZH,Female,67,1,0,6,69,no_offer,1,34.55,0,Fiber Optic,19,1,1,0,0,0,1,One Year,0,Credit Card,87.3,0.0,0,0,4148,0,7.776933438742099,9.040796827541444
8708-XPXHZ,Female,25,1,0,1,42,no_offer,1,6.84,1,Fiber Optic,27,0,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,94.2,0.0,0,1,5458,1,5.66393223005624,8.40616777155572
8709-KRDVL,Female,44,0,0,0,33,no_offer,1,16.57,1,Fiber Optic,30,0,1,0,0,1,1,Month-to-Month,1,Bank Withdrawal,100.0,0.0,0,0,4643,1,6.305928511499892,8.260598848887549
8710-YGLWG,Male,44,0,0,0,1,Offer E,1,15.76,0,DSL,13,0,0,0,0,0,1,Month-to-Month,1,Credit Card,44.9,0.0,0,0,2451,0,2.818995095053937,4.121635422458004
8711-LOBKY,Male,50,1,1,2,59,no_offer,1,41.19,0,no_internet,0,0,0,0,0,0,0,Two Year,0,Credit Card,19.85,0.0,0,0,6144,0,7.796144354789254,8.194080122421958
8713-IGZSO,Male,50,0,0,0,2,Offer E,1,40.25,1,no_internet,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,24.85,0.0,0,0,5983,0,4.400603020246817,4.966335035199676
8714-CTZJW,Female,24,0,0,0,4,Offer E,1,19.84,0,Fiber Optic,73,0,0,1,0,0,1,Month-to-Month,1,Credit Card,82.85,0.0,0,0,3154,1,4.386516539946734,5.9913645421076485
8714-EUHJO,Female,39,1,0,1,31,no_offer,1,38.67,1,Cable,13,0,1,0,0,0,0,Month-to-Month,1,Bank Withdrawal,91.15,0.0,0,1,5219,1,7.089885150739022,8.341701060911182
8715-KKTFG,Female,63,1,0,6,61,Offer B,1,18.03,1,Fiber Optic,22,0,0,1,1,1,1,One Year,1,Bank Withdrawal,103.3,0.0,0,0,5401,1,7.003819719714702,8.938424031341597
8717-VCTXJ,Male,32,0,0,0,42,no_offer,1,48.41,0,no_internet,0,0,0,0,0,0,0,One Year,1,Credit Card,19.55,12.16,0,0,5293,0,7.617867732018102,7.9590872630689455
8718-PTMEZ,Female,46,0,0,0,13,no_offer,0,0.0,0,Cable,16,0,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,31.05,0.0,0,1,5131,0,0.0,5.852920612659915
8720-RQSBJ,Male,69,0,0,0,1,Offer E,1,28.67,0,DSL,4,0,0,0,0,0,1,Two Year,0,Bank Withdrawal,44.0,0.0,0,0,4320,0,3.3901364343027307,4.299595660694722
8722-NGNBH,Male,25,0,0,0,5,no_offer,0,0.0,0,Cable,59,1,0,1,1,0,1,Month-to-Month,0,Credit Card,40.0,0.0,0,1,3125,0,0.0,5.413652965227941
8722-PRFDV,Female,21,1,3,10,71,Offer A,1,48.76,0,Cable,71,1,0,1,0,1,1,Two Year,0,Credit Card,77.55,0.0,0,0,5097,1,8.14987899365711,9.109116842732883
8725-JEDFD,Male,26,0,0,0,27,no_offer,1,34.98,0,Fiber Optic,26,0,0,0,0,0,1,Month-to-Month,1,Credit Card,69.05,22.72,0,0,3241,0,6.8516715815452205,7.906911806786684
8727-JQFHV,Male,60,1,2,8,57,no_offer,1,29.64,0,no_internet,0,0,0,0,0,0,0,Two Year,0,Credit Card,20.75,0.0,0,0,4937,0,7.432767791258672,7.942230743599374
8727-XDPUD,Male,51,0,0,0,37,no_offer,0,0.0,0,DSL,25,0,0,0,0,1,0,Two Year,0,Credit Card,35.8,0.0,100,0,5658,0,0.0,7.256932182743513
8728-SKJLR,Male,45,0,0,0,41,Offer B,1,1.08,0,Fiber Optic,6,0,0,0,1,0,1,Month-to-Month,1,Bank Withdrawal,74.25,0.0,0,0,3277,0,3.8128654338949275,8.050186666363384
8731-WBBMB,Female,26,1,0,7,26,no_offer,1,11.23,0,Cable,48,0,1,1,1,1,1,Month-to-Month,0,Bank Withdrawal,81.9,44.86,0,0,3350,1,5.680104347301624,7.752193339752039
8734-DKSTZ,Female,20,1,2,0,10,Offer D,1,6.5,1,Fiber Optic,76,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,85.95,0.0,0,0,4922,1,4.189654742026425,6.829361211554125
8734-FNWVH,Male,21,1,1,6,31,no_offer,1,30.67,1,DSL,59,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,59.7,0.0,0,0,2425,1,6.858323408963541,7.929223709804162
8735-DCXNF,Male,34,1,0,9,10,Offer D,1,21.85,0,DSL,9,1,0,0,1,0,1,Month-to-Month,1,Credit Card,54.95,0.0,0,0,3519,0,5.391352232515226,6.669942153683491
8735-IJJEG,Male,27,1,0,6,14,no_offer,1,4.05,0,DSL,59,0,0,1,0,0,1,Month-to-Month,0,Credit Card,50.2,0.0,0,0,4253,0,4.055257173514054,6.588307303766705
8735-NBLWT,Male,34,0,2,0,9,Offer E,1,45.83,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.4,0.0,0,0,4195,0,6.0245849604411985,6.392871431755292
8735-SDUFN,Female,65,1,0,5,72,Offer A,1,8.68,1,no_internet,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,24.3,0.0,0,0,4397,0,6.439286471294971,7.785163800404506
8738-JOKAR,Female,55,0,0,0,42,no_offer,1,39.32,0,Cable,20,1,1,0,1,0,1,One Year,1,Credit Card,67.7,0.0,0,0,5034,1,7.41000826244337,8.419512002991166
8739-QOTTN,Female,35,1,0,3,2,Offer E,1,5.42,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.35,0.0,0,0,5761,0,2.4714836294558595,3.983226764434478
8739-WWKDU,Male,69,0,0,0,25,no_offer,1,18.46,1,Fiber Optic,3,0,1,0,0,1,1,Month-to-Month,1,Bank Withdrawal,89.5,0.0,0,1,4849,0,6.1366465569524795,7.885573754147496
8739-XNIKG,Female,29,0,0,0,5,no_offer,1,48.49,1,Fiber Optic,85,0,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,84.0,0.0,0,0,4456,0,5.49491158262871,6.504587529922656
8740-CRYFY,Male,62,0,0,0,1,Offer E,1,23.96,0,Fiber Optic,22,0,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,78.95,0.0,0,1,2038,0,3.217274543501227,4.643525139864555
8740-XLHDR,Male,30,0,0,0,5,no_offer,0,0.0,0,Cable,59,1,1,1,1,0,1,Month-to-Month,1,Mailed Check,43.25,0.0,0,1,5824,0,0.0,5.393627546352362
8741-LQOBK,Female,27,1,2,9,46,no_offer,0,0.0,0,DSL,52,1,1,0,0,0,1,Month-to-Month,0,Bank Withdrawal,35.05,0.0,0,0,4829,0,0.0,7.390952735630654
8745-PVESG,Female,44,0,0,0,57,no_offer,0,0.0,0,DSL,24,1,0,1,1,0,1,One Year,1,Credit Card,41.1,0.0,0,0,5281,0,0.0,7.722788178782065
8746-BFOAJ,Male,79,0,0,0,21,no_offer,1,23.23,0,no_internet,0,0,0,0,0,0,0,One Year,0,Bank Withdrawal,20.5,0.0,0,0,5766,0,6.192014780769447,6.822611248324695
8746-OQQRW,Male,64,0,0,0,4,Offer E,1,3.69,1,no_internet,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,25.25,0.0,0,0,3962,0,2.757475084429733,4.76779910943631
8747-UDCOI,Female,29,1,0,7,65,Offer B,1,48.66,0,no_internet,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,19.35,0.0,0,0,5076,0,8.059560722825498,8.408237331357755
8748-HFWBO,Male,49,1,3,2,19,Offer D,1,32.47,0,no_internet,0,0,0,0,0,0,0,One Year,0,Credit Card,19.9,0.0,0,0,5964,0,6.426375182433903,6.883083416176487
8749-CLJXC,Male,56,0,0,0,1,no_offer,1,13.51,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.05,0.0,0,0,2067,0,2.6748380668960965,3.542696943935855
8749-JMNKX,Male,80,1,0,1,51,Offer B,1,22.14,1,Fiber Optic,30,1,0,1,0,1,1,Month-to-Month,1,Bank Withdrawal,93.8,0.0,0,1,4788,0,7.030096797837492,8.679497397862669
8749-TZYEC,Male,38,1,0,1,72,no_offer,1,13.72,1,no_internet,0,0,0,0,0,0,0,Two Year,0,Credit Card,24.8,16.26,0,0,6251,0,6.896532538959656,7.953978936758526
8750-QWZAJ,Female,38,1,2,1,70,Offer A,1,48.44,0,no_internet,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,19.8,0.0,0,0,5169,0,8.1291160329093,8.470216881218622
8751-EDEKA,Female,56,1,0,7,28,no_offer,1,33.09,0,Fiber Optic,19,0,1,1,0,0,1,Month-to-Month,0,Credit Card,89.9,0.0,0,0,3676,1,6.832514357591423,8.119999778317338
8752-GHJFU,Male,70,1,0,7,71,no_offer,1,36.6,1,Fiber Optic,10,1,1,1,1,0,1,One Year,1,Bank Withdrawal,92.0,0.0,0,0,4322,0,7.863112866020193,9.125305222779602
8752-IMQOS,Male,28,1,0,1,5,no_offer,1,5.2,0,no_internet,0,0,0,0,0,0,0,One Year,0,Credit Card,20.1,0.0,0,0,2894,0,3.295836866004329,4.719391330078114
8752-STIVR,Female,61,0,0,0,4,no_offer,1,27.57,0,Fiber Optic,27,0,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,79.0,0.0,0,1,2085,0,4.712049547615187,6.026904082147361
8755-IWJHN,Male,73,1,0,5,69,no_offer,1,49.91,1,Fiber Optic,13,0,1,1,0,0,1,Two Year,1,Bank Withdrawal,95.35,0.0,0,0,6132,1,8.144618223679736,9.192867608438355
8755-OGKNA,Female,33,1,3,5,57,Offer B,1,42.14,0,no_internet,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,19.5,19.89,0,0,5864,0,7.784464912772162,8.174897229779983
8756-RDDLT,Female,53,0,0,0,68,no_offer,0,0.0,0,Cable,13,0,1,0,1,0,1,Month-to-Month,0,Bank Withdrawal,44.95,0.0,0,0,5750,1,0.0,8.03474444191656
8757-TFHHJ,Male,55,0,0,0,1,no_offer,1,38.21,0,Cable,13,1,0,0,0,0,1,Month-to-Month,1,Credit Card,49.8,0.0,0,0,2978,0,3.6689318163042404,4.48874872297084
8760-ZRHKE,Female,80,1,1,7,71,no_offer,1,48.59,1,DSL,15,1,1,0,0,1,1,One Year,0,Bank Withdrawal,69.2,0.0,0,0,5546,0,8.146387447771097,9.039954105392516
8761-NSOBC,Male,41,0,0,0,44,no_offer,1,42.92,0,Fiber Optic,23,0,1,0,1,1,1,Month-to-Month,0,Bank Withdrawal,100.55,0.0,0,1,3486,1,7.544056937922727,8.746339490138585
8763-KIAFH,Female,37,1,0,10,27,no_offer,1,20.96,0,no_internet,0,0,0,0,0,0,0,One Year,1,Credit Card,20.55,0.0,0,0,2269,0,6.340218200298705,7.047708507408778
8766-PAFNE,Male,21,1,0,6,71,Offer A,1,28.02,0,DSL,27,0,1,1,1,1,1,Two Year,1,Credit Card,79.1,0.0,0,0,5872,1,7.596100950725888,8.930000611990161
8769-KKTPH,Female,44,1,0,2,63,Offer B,1,1.43,1,Fiber Optic,16,1,0,0,0,1,1,One Year,1,Credit Card,99.65,0.0,0,0,4572,1,4.511848028756718,8.764411017848136
8773-HHUOZ,Female,20,0,0,0,17,no_offer,1,40.55,0,Cable,41,0,0,0,0,1,1,Month-to-Month,1,Credit Card,64.7,0.0,0,1,3022,1,6.537198715362162,7.486304969642859
8774-GSBUN,Male,40,1,0,8,72,no_offer,1,4.15,1,no_internet,0,0,0,0,0,0,0,Two Year,0,Credit Card,25.4,0.0,0,0,6011,0,5.703115585668497,7.6482153425926995
8775-CEBBJ,Female,40,0,0,0,9,no_offer,1,41.92,0,Cable,29,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,44.2,0.0,0,1,2029,0,5.9356346621473115,6.661381482796476
8775-ERLNB,Male,76,1,0,7,1,no_offer,1,17.84,1,Fiber Optic,20,0,0,0,0,0,1,Two Year,0,Bank Withdrawal,74.3,0.0,0,0,2968,0,2.935982269148217,4.534103737554231
8775-LHDJH,Female,77,1,0,1,1,Offer E,1,13.02,1,Fiber Optic,30,0,1,0,0,1,1,Month-to-Month,1,Bank Withdrawal,90.6,0.0,0,1,2905,0,2.640484881606444,4.650334737942465
8777-MBMTS,Female,65,1,0,10,65,Offer B,1,36.49,0,Fiber Optic,9,0,1,1,1,1,1,Two Year,1,Credit Card,105.85,0.0,0,0,4872,1,7.7718470433126985,9.115848357383403
8777-PVYGU,Female,36,1,0,0,52,Offer B,1,4.22,0,DSL,18,1,0,1,0,1,1,One Year,1,Mailed Check,64.3,0.0,0,0,4405,0,5.395625549015034,8.197274387602624
8778-LMWTJ,Female,28,0,0,0,9,no_offer,1,13.05,0,Fiber Optic,73,1,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.85,0.0,0,0,5770,0,4.774490930604794,6.717381388997354
8779-QRDMV,Male,78,0,0,0,1,no_offer,0,0.0,0,DSL,8,0,0,1,0,0,0,Month-to-Month,1,Bank Withdrawal,39.65,0.0,20,1,5433,0,0.0,4.105119635390059
8779-YIQQA,Male,38,1,1,10,21,no_offer,1,18.0,0,no_internet,0,0,0,0,0,0,0,One Year,0,Credit Card,19.8,0.0,0,0,3243,0,5.937536205082426,6.591810896812385
8780-IHCRN,Male,23,1,2,5,63,no_offer,1,28.92,1,no_internet,0,0,0,0,0,0,0,Two Year,0,Credit Card,24.65,0.0,0,0,4392,0,7.508216832583851,8.130783372593225
8780-IXSTS,Female,53,0,0,0,6,no_offer,1,1.15,1,Fiber Optic,3,0,1,0,0,1,1,Month-to-Month,1,Bank Withdrawal,90.1,0.0,0,1,5656,0,2.066862759472976,6.271366432240801
8780-RSYYU,Female,42,0,0,0,25,Offer C,1,6.0,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,19.2,0.0,0,0,2159,0,5.017279836814924,6.526641261737804
8780-YRMTT,Female,64,0,0,0,66,Offer A,0,0.0,0,DSL,29,1,1,1,1,0,0,Two Year,1,Mailed Check,47.4,0.0,0,0,6435,0,0.0,8.064086009830232
8782-LKFPK,Male,50,0,0,0,44,no_offer,1,44.92,1,Fiber Optic,16,0,0,1,0,0,1,Month-to-Month,1,Credit Card,90.4,0.0,0,0,4751,1,7.5895785858106395,8.706238757969947
8782-NUUOL,Male,62,0,0,0,60,no_offer,1,35.13,0,DSL,3,1,0,1,1,1,1,One Year,0,Credit Card,79.0,0.0,0,0,4807,1,7.653874344308188,8.840710444876969
8784-CGILN,Female,34,0,0,0,18,no_offer,1,36.49,1,Fiber Optic,3,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,99.85,0.0,0,1,3068,1,6.488931337670984,7.797607575203299
8785-CJSHH,Female,22,1,0,9,60,no_offer,1,34.48,1,Fiber Optic,51,0,1,0,0,1,1,Month-to-Month,1,Bank Withdrawal,99.8,0.0,0,0,6213,1,7.635207263234073,8.994116573851137
8785-EPNCG,Male,42,0,0,0,11,no_offer,1,30.91,1,no_internet,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,23.15,0.0,0,1,5671,0,5.8319118023667285,6.373678087155512
8788-DOXSU,Male,46,0,0,0,59,no_offer,1,9.7,0,DSL,6,0,0,1,0,0,1,One Year,1,Bank Withdrawal,61.35,0.0,0,0,6250,1,6.351409139914337,8.347306006402459
8791-GFXLZ,Male,58,0,0,0,12,no_offer,1,44.78,0,DSL,12,0,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,49.05,29.32,0,0,4244,0,6.288527481365515,7.004963656069542
8792-AOROI,Female,23,1,0,1,8,Offer E,1,23.68,0,DSL,41,1,0,0,1,0,1,Two Year,0,Credit Card,65.5,0.0,0,0,2985,1,5.249337184326318,6.626439564863972
8799-OXZMD,Female,35,0,0,0,28,Offer C,0,0.0,0,DSL,14,0,0,1,0,0,1,Month-to-Month,1,Credit Card,29.75,0.0,0,0,5463,0,0.0,6.674182532177388
8800-JOOCF,Female,56,0,1,0,12,no_offer,1,17.85,1,Fiber Optic,19,0,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,84.05,0.0,0,0,4621,0,5.371567828287629,7.074751669673346
8800-ZKRFW,Female,62,1,2,9,30,no_offer,1,24.56,1,Fiber Optic,18,0,1,1,1,1,1,Month-to-Month,1,Bank Withdrawal,107.5,0.0,0,0,3094,1,6.603672785162575,8.289112472322211
8802-UNOJF,Male,65,0,0,0,12,Offer D,1,28.63,0,Cable,7,0,1,1,1,0,0,Month-to-Month,1,Credit Card,83.8,44.58,80,1,5565,0,5.842268240745855,7.251153475674083
8805-JNRAZ,Female,44,0,0,0,2,Offer E,1,29.28,0,Cable,4,0,1,0,0,0,1,Month-to-Month,0,Credit Card,49.2,0.0,0,0,2342,0,4.086984207815808,5.09534402202321
8806-EAGWC,Male,25,0,0,0,3,Offer E,1,22.77,0,DSL,51,0,0,0,0,1,1,Month-to-Month,0,Credit Card,55.15,0.0,0,1,5698,0,4.238589195929893,5.431361140305801
8807-ARQET,Female,59,0,0,0,41,Offer B,0,0.0,0,Cable,21,0,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,40.35,0.0,0,0,2454,1,0.0,7.425864314194387
8807-OPMBM,Female,36,1,3,1,55,Offer B,1,1.44,1,no_internet,0,0,0,0,0,0,0,Two Year,1,Credit Card,25.65,0.0,0,0,4466,0,4.384523514872469,7.291792439676681
8808-ELEHO,Male,66,0,0,0,8,no_offer,1,5.02,1,Fiber Optic,26,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,81.25,0.0,0,1,3812,0,3.717466910965849,6.441121963841861
8809-RIHDD,Male,47,1,0,1,72,no_offer,1,3.07,1,Fiber Optic,23,0,1,1,0,1,1,Two Year,1,Bank Withdrawal,103.4,0.0,0,1,5055,1,5.40285754582196,8.935204597870333
8809-XKHMD,Male,62,1,0,5,72,Offer A,1,43.84,1,Fiber Optic,15,1,1,0,1,0,1,Two Year,1,Bank Withdrawal,100.55,0.0,0,0,6082,1,8.057529520079486,9.257470110783027
8812-ZRHFP,Female,53,1,3,0,30,Offer C,1,48.43,0,Fiber Optic,58,0,0,1,0,0,1,One Year,0,Bank Withdrawal,86.45,0.0,0,0,2923,1,7.2820048799373795,8.292035112302814
8815-LMFLX,Male,61,1,4,8,25,Offer C,1,19.56,1,no_internet,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,25.4,0.0,0,0,5250,0,6.194405391104672,6.943942549743849
8816-VXNZD,Female,36,0,0,0,1,no_offer,1,5.94,1,Fiber Optic,8,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,75.1,0.0,0,1,4335,0,1.937301774518713,4.40720693320418
